Area,Room,Parking,Warehouse,Elevator,Address,Price,Price(USD),Distance_from_Tehran_km
116,3,True,True,True,Pasdaran,8100000000.0,270000.0,11.73
120,2,True,True,True,Saadat Abad,8600000000.0,286666.67,10.8
79,2,True,True,True,West Ferdows Boulevard,2400000000.0,80000.0,
79,2,True,True,True,West Ferdows Boulevard,3100000000.0,103333.33,
135,2,True,True,True,Dorous,10000000000.0,333333.33,
110,2,True,True,True,West Ferdows Boulevard,3950000000.0,131666.67,
75,2,True,True,False,Shahr-e-Ziba,1890000000.0,63000.0,10.63
110,3,True,True,True,Shahr-e-Ziba,4700000000.0,156666.67,10.63
87,2,True,True,True,West Ferdows Boulevard,3800000000.0,126666.67,
75,2,True,True,True,Punak,3750000000.0,125000.0,9.76
108,2,True,True,True,West Ferdows Boulevard,3950000000.0,131666.67,
110,2,True,True,True,Central Janatabad,5700000000.0,190000.0,10.89
100,2,True,True,True,Shahr-e-Ziba,5100000000.0,170000.0,10.63
63,1,True,True,True,Ostad Moein,1280000000.0,42666.67,4.29
140,3,True,True,True,Shahrake Gharb,9200000000.0,306666.67,
72,2,True,True,False,Southern Janatabad,2113000000.0,70433.33,
73,2,True,True,False,Southern Janatabad,2108000000.0,70266.67,
145,3,True,True,True,Dezashib,12325000000.0,410833.33,14.59
75,2,True,True,False,Northern Janatabad,2385000000.0,79500.0,9.72
92,2,True,True,True,Yousef Abad,6300000000.0,210000.0,5.24
80,2,True,True,True,Si Metri Ji,2220000000.0,74000.0,
127,2,True,True,True,Ekhtiarieh,8890000000.0,296333.33,12.6
66,2,True,True,True,Ostad Moein,1585000000.0,52833.33,4.29
74,2,True,True,True,Yousef Abad,3920000000.0,130666.67,5.24
105,3,True,True,True,Parand,1260000000.0,42000.0,46.42
112,3,True,True,False,Parand,1400000000.0,46666.67,46.42
120,2,True,True,True,Shahrake Gharb,7500000000.0,250000.0,
123,3,True,True,True,Pardis,500000000.0,16666.67,39.02
140,3,True,True,True,Shahrake Gharb,10000000000.0,333333.33,
63,1,True,True,True,Punak,3500000000.0,116666.67,9.76
56,1,True,True,True,Punak,1950000000.0,65000.0,9.76
105,2,True,True,True,Feiz Garden,4350000000.0,145000.0,
97,2,True,True,True,Yousef Abad,5000000000.0,166666.67,5.24
140,3,True,True,True,Jordan,9200000000.0,306666.67,10.49
60,2,True,True,False,Central Janatabad,1650000000.0,55000.0,10.89
100,2,True,True,True,Pardis,500000000.0,16666.67,39.02
54,1,False,True,True,Punak,2000000000.0,66666.67,9.76
90,2,True,True,True,Ekhtiarieh,6000000000.0,200000.0,12.6
92,2,True,True,True,Feiz Garden,3950000000.0,131666.67,
65,2,False,True,False,Feiz Garden,1900000000.0,63333.33,
76,2,True,True,True,Andisheh,896000000.0,29866.67,32.57
72,2,True,True,True,Southern Janatabad,2600000000.0,86666.67,
135,3,True,True,True,Farmanieh,11500000000.0,383333.33,14.0
54,1,False,True,True,Punak,2000000000.0,66666.67,9.76
87,2,True,True,True,Pardis,500000000.0,16666.67,39.02
255,3,True,True,True,Farmanieh,26000000000.0,866666.67,14.0
100,2,True,True,False,Yousef Abad,4300000000.0,143333.33,5.24
194,2,True,True,True,Niavaran,19845000000.0,661500.0,15.91
600,2,True,True,True,Qalandari,9150000000.0,305000.0,12.17
160,3,True,True,True,Saadat Abad,13500000000.0,450000.0,10.8
98,2,True,True,True,Gheitarieh,6958000000.0,231933.33,
133,3,False,False,False,Andisheh,1600000000.0,53333.33,32.57
108,2,True,True,True,West Ferdows Boulevard,5616000000.0,187200.0,
76,2,True,True,True,Shahr-e-Ziba,2800000000.0,93333.33,10.63
73,2,True,True,True,Razi,1230000000.0,41000.0,13.92
76,2,True,True,True,Southern Program Organization,3150000000.0,105000.0,
80,2,True,True,True,Southern Program Organization,3680000000.0,122666.67,
92,2,True,True,True,Gheitarieh,6600000000.0,220000.0,
130,2,True,True,True,Qalandari,8500000000.0,283333.33,12.17
71,2,True,True,True,Azari,1640000000.0,54666.67,4.24
56,1,True,True,True,Shahran,1900000000.0,63333.33,12.96
105,2,True,True,True,Pardis,890000000.0,29666.67,39.02
110,2,True,True,True,West Ferdows Boulevard,3750000000.0,125000.0,
93,2,True,True,True,Central Janatabad,4370000000.0,145666.67,10.89
179,3,True,True,True,Pasdaran,9645000000.0,321500.0,11.73
100,2,True,True,True,Gholhak,6200000000.0,206666.67,10.57
110,3,True,True,True,Saadat Abad,5200000000.0,173333.33,10.8
98,2,True,True,True,Northern Janatabad,4850000000.0,161666.67,9.72
101,2,True,True,True,Saadat Abad,5550000000.0,185000.0,10.8
105,2,True,True,True,Pardis,800000000.0,26666.67,39.02
157,3,True,True,True,Heravi,9850000000.0,328333.33,12.21
180,3,True,True,True,Pasdaran,9900000000.0,330000.0,11.73
90,2,True,True,True,Qazvin Imamzadeh Hassan,1620000000.0,54000.0,
97,2,True,True,True,Pardis,760000000.0,25333.33,39.02
120,3,True,True,True,Persian Gulf Martyrs Lake,1272000000.0,42400.0,17.0
303,4,True,True,True,Velenjak,48000000000.0,1600000.0,13.08
60,1,True,True,True,Yousef Abad,3250000000.0,108333.33,5.24
245,5,True,True,True,Dezashib,14500000000.0,483333.33,14.59
100,2,True,True,True,Pardis,790000000.0,26333.33,39.02
185,3,True,True,True,Pasdaran,10750000000.0,358333.33,11.73
62,2,True,True,True,Central Janatabad,3500000000.0,116666.67,10.89
79,2,True,True,True,Central Janatabad,2999000000.0,99966.67,10.89
400,5,True,True,False,Mirdamad,56000000000.0,1866666.67,8.83
200,3,True,True,True,Southern Chitgar,5000000000.0,166666.67,
105,2,True,True,True,Pardis,860000000.0,28666.67,39.02
128,3,True,True,True,Shahrake Apadana,5700000000.0,190000.0,
115,3,True,True,True,Punak,6670000000.0,222333.33,9.76
377,4,True,True,True,Elahieh,31668000000.0,1055600.0,11.66
77,2,True,True,False,Central Janatabad,2400000000.0,80000.0,10.89
190,3,True,True,True,Punak,11400000000.0,380000.0,9.76
65,1,True,True,True,Shahran,1880000000.0,62666.67,12.96
97,2,True,True,True,Punak,4700000000.0,156666.67,9.76
130,3,True,True,True,Yousef Abad,7800000000.0,260000.0,5.24
133,3,True,True,True,Dorous,8600000000.0,286666.67,
143,3,True,True,True,Northern Janatabad,4400000000.0,146666.67,9.72
76,2,True,True,True,Central Janatabad,4150000000.0,138333.33,10.89
155,3,True,True,True,West Ferdows Boulevard,5000000000.0,166666.67,
97,2,True,True,True,Pardis,760000000.0,25333.33,39.02
96,2,True,True,True,Ekbatan,4200000000.0,140000.0,7.8
190,3,True,True,True,Gheitarieh,14000000000.0,466666.67,
147,3,True,True,True,Heravi,9100000000.0,303333.33,12.21
85,2,True,True,True,East Ferdows Boulevard,2800000000.0,93333.33,
76,2,True,True,True,Ekbatan,3600000000.0,120000.0,7.8
103,2,True,True,True,Niavaran,7000000000.0,233333.33,15.91
194,3,True,True,True,Niavaran,19858000000.0,661933.33,15.91
95,2,True,True,True,Saadat Abad,6200000000.0,206666.67,10.8
79,2,False,True,False,Northern Janatabad,3200000000.0,106666.67,9.72
83,2,True,True,True,Parand,705500000.0,23516.67,46.42
70,2,True,True,True,Southern Program Organization,2500000000.0,83333.33,
87,2,True,True,True,Niavaran,4600000000.0,153333.33,15.91
87,2,False,True,True,Pardis,500000000.0,16666.67,39.02
84,3,True,True,True,Andisheh,1554000000.0,51800.0,32.57
91,2,True,True,True,Tarasht,3100000000.0,103333.33,4.56
145,2,True,True,True,Gheitarieh,12000000000.0,400000.0,
68,2,True,True,True,North Program Organization,2450000000.0,81666.67,
127,3,True,True,True,Garden of Saba,5588000000.0,186266.67,
68,1,True,True,True,Ekbatan,3100000000.0,103333.33,7.8
105,2,True,True,True,Pardis,539000000.0,17966.67,39.02
89,2,True,True,True,Shahran,3190000000.0,106333.33,12.96
82,2,True,True,True,Ostad Moein,2600000000.0,86666.67,4.29
65,1,True,True,False,Punak,2250000000.0,75000.0,9.76
80,2,True,True,True,Gholhak,4900000000.0,163333.33,10.57
145,3,True,True,True,Niavaran,14500000000.0,483333.33,15.91
235,3,True,True,True,Niavaran,20000000000.0,666666.67,15.91
192,3,True,True,True,Kamranieh,33490000000.0,1116333.33,14.23
160,3,True,True,True,Kamranieh,13120000000.0,437333.33,14.23
160,3,True,True,True,Niavaran,18400000000.0,613333.33,15.91
106,2,True,True,True,Pardis,800000000.0,26666.67,39.02
75,2,False,True,True,Shahrake Qods,620000000.0,20666.67,
100,2,True,True,True,Shahrake Qods,800000000.0,26666.67,
58,1,True,True,True,Ekbatan,2850000000.0,95000.0,7.8
97,2,True,True,True,Pardis,770000000.0,25666.67,39.02
44,1,False,True,False,Pirouzi,790000000.0,26333.33,6.17
108,2,True,True,True,Gheitarieh,9000000000.0,300000.0,
87,2,True,True,True,Amirabad,550000000.0,18333.33,
231,3,True,True,True,Zaferanieh,43197000000.0,1439900.0,13.38
120,3,True,True,True,Persian Gulf Martyrs Lake,1750000000.0,58333.33,17.0
103,2,True,True,True,Saadat Abad,5700000000.0,190000.0,10.8
78,2,False,False,False,Parand,455000000.0,15166.67,46.42
85,2,True,True,True,Gheitarieh,7200000000.0,240000.0,
195,3,True,True,True,Velenjak,19500000000.0,650000.0,13.08
142,3,True,True,True,Amirabad,5500000000.0,183333.33,
90,2,True,True,True,Persian Gulf Martyrs Lake,1315000000.0,43833.33,17.0
85,2,True,True,True,Gheitarieh,7300000000.0,243333.33,
350,4,True,True,True,Niavaran,80500000000.0,2683333.33,15.91
210,4,True,True,True,Niavaran,21000000000.0,700000.0,15.91
87,2,True,True,True,Pardis,890000000.0,29666.67,39.02
85,2,True,True,True,Southern Janatabad,4400000000.0,146666.67,
92,2,True,True,True,Southern Janatabad,3990000000.0,133000.0,
90,2,True,True,True,Shahr-e-Ziba,4150000000.0,138333.33,10.63
87,2,True,True,True,Shahr-e-Ziba,3050000000.0,101666.67,10.63
108,2,True,True,True,West Ferdows Boulevard,3450000000.0,115000.0,
85,2,True,True,False,Southern Janatabad,3400000000.0,113333.33,
68,2,True,True,True,Southern Janatabad,2200000000.0,73333.33,
138,2,True,True,True,Zaferanieh,17250000000.0,575000.0,13.38
78,2,True,True,True,Parand,210000000.0,7000.0,46.42
94,2,True,True,True,Qazvin Imamzadeh Hassan,1712000000.0,57066.67,
168,3,True,True,True,Aqdasieh,16000000000.0,533333.33,
100,2,True,True,True,Niavaran,6200000000.0,206666.67,15.91
100,2,True,True,True,Ajudaniye,6300000000.0,210000.0,15.35
44,1,False,True,False,Parastar,1030000000.0,34333.33,8.58
300,3,False,False,False,Lavasan,27000000000.0,900000.0,26.38
280,4,True,True,True,Velenjak,30800000000.0,1026666.67,13.08
65,2,True,True,True,West Ferdows Boulevard,2760000000.0,92000.0,
180,3,True,True,True,Ajudaniye,13500000000.0,450000.0,15.35
176,2,True,True,False,Islamshahr,2800000000.0,93333.33,
83,2,True,True,True,Central Janatabad,3859000000.0,128633.33,10.89
300,4,True,True,True,Farmanieh,37000000000.0,1233333.33,14.0
68,2,False,True,False,Pirouzi,1380000000.0,46000.0,6.17
220,3,True,True,True,Aqdasieh,35000000000.0,1166666.67,
140,3,True,True,True,Andisheh,1484000000.0,49466.67,32.57
290,4,True,True,True,Farmanieh,36000000000.0,1200000.0,14.0
75,2,False,True,True,Kahrizak,862500000.0,28750.0,19.23
133,3,True,True,True,East Ferdows Boulevard,8000000000.0,266666.67,
87,2,True,True,True,Abazar,5655000000.0,188500.0,7.04
60,2,False,True,True,Pirouzi,1500000000.0,50000.0,6.17
110,2,True,True,True,Pardis,535000000.0,17833.33,39.02
149,3,True,True,True,West Ferdows Boulevard,8642000000.0,288066.67,
238,3,True,True,True,Velenjak,42840000000.0,1428000.0,13.08
90,2,True,True,True,Punak,3500000000.0,116666.67,9.76
100,2,True,True,True,Qazvin Imamzadeh Hassan,1850000000.0,61666.67,
94,2,True,True,True,Central Janatabad,4512000000.0,150400.0,10.89
80,2,True,True,True,Parastar,3360000000.0,112000.0,8.58
55,2,False,False,False,Parastar,1280000000.0,42666.67,8.58
114,3,True,True,True,Saadat Abad,6800000000.0,226666.67,10.8
75,2,True,True,False,Shahr-e-Ziba,1890000000.0,63000.0,10.63
146,3,True,True,True,Heravi,7600000000.0,253333.33,12.21
70,2,True,True,False,Punak,2280000000.0,76000.0,9.76
86,2,True,True,True,Amirabad,4730000000.0,157666.67,
69,1,False,True,True,Persian Gulf Martyrs Lake,2100000000.0,70000.0,17.0
60,1,True,True,True,West Ferdows Boulevard,3300000000.0,110000.0,
101,2,True,True,True,Persian Gulf Martyrs Lake,3500000000.0,116666.67,17.0
97,2,True,True,True,Hashemi,2300000000.0,76666.67,2.73
105,2,True,True,True,Hakimiyeh,3570000000.0,119000.0,
110,2,True,True,False,Saadat Abad,12500000000.0,416666.67,10.8
75,2,True,True,True,Punak,2700000000.0,90000.0,9.76
110,2,True,True,True,Punak,6490000000.0,216333.33,9.76
149,3,True,True,False,Mirdamad,9238000000.0,307933.33,8.83
105,2,True,True,True,Railway,5000000000.0,166666.67,
110,2,True,True,True,Persian Gulf Martyrs Lake,3500000000.0,116666.67,17.0
69,2,True,True,True,Pirouzi,1800000000.0,60000.0,6.17
190,3,True,True,True,Kook,13000000000.0,433333.33,11.58
160,2,True,True,True,Yousef Abad,8600000000.0,286666.67,5.24
67,2,False,True,True,Pirouzi,2000000000.0,66666.67,6.17
121,2,True,True,True,Narmak,5500000000.0,183333.33,11.66
105,2,True,True,True,Gisha,7350000000.0,245000.0,5.4
83,2,True,True,False,West Ferdows Boulevard,2400000000.0,80000.0,
62,1,False,True,True,Pirouzi,1380000000.0,46000.0,6.17
55,1,True,True,True,Pirouzi,1750000000.0,58333.33,6.17
88,2,True,True,True,Pirouzi,2450000000.0,81666.67,6.17
86,2,True,False,True,Air force,3000000000.0,100000.0,8.97
62,1,True,True,True,Narmak,2250000000.0,75000.0,11.66
65,1,True,True,False,Araj,3100000000.0,103333.33,14.88
135,2,True,True,True,Niavaran,14850000000.0,495000.0,15.91
226,4,True,True,True,Mahmoudieh,17000000000.0,566666.67,
70,2,True,True,True,Tenant,2030000000.0,67666.67,
85,1,True,True,True,Kamranieh,7100000000.0,236666.67,14.23
170,3,True,True,True,Punak,9350000000.0,311666.67,9.76
170,3,True,True,True,Niavaran,14000000000.0,466666.67,15.91
574,5,True,True,False,North Program Organization,60000000000.0,2000000.0,
360,4,True,True,True,Niavaran,38000000000.0,1266666.67,15.91
120,2,True,True,True,Saadat Abad,7300000000.0,243333.33,10.8
120,3,True,True,True,Punak,6660000000.0,222000.0,9.76
97,2,True,False,True,Tenant,2330000000.0,77666.67,
150,3,True,True,True,Pasdaran,11456000000.0,381866.67,11.73
140,2,True,True,True,Pasdaran,10500000000.0,350000.0,11.73
85,2,True,True,True,Punak,3300000000.0,110000.0,9.76
240,3,True,True,True,Velenjak,46000000000.0,1533333.33,13.08
120,3,True,True,True,Pardis,670000000.0,22333.33,39.02
100,2,True,True,True,Shahr-e-Ziba,4700000000.0,156666.67,10.63
105,3,True,True,False,Andisheh,3400000000.0,113333.33,32.57
75,2,True,True,True,Punak,2980000000.0,99333.33,9.76
51,1,True,True,True,Tenant,1380000000.0,46000.0,
89,2,True,True,True,Shahr-e-Ziba,4100000000.0,136666.67,10.63
130,3,True,True,True,Saadat Abad,10500000000.0,350000.0,10.8
140,2,True,True,True,Pasdaran,10000000000.0,333333.33,11.73
100,2,True,True,True,Punak,5650000000.0,188333.33,9.76
290,3,True,True,True,Farmanieh,37000000000.0,1233333.33,14.0
290,4,True,True,True,Farmanieh,34000000000.0,1133333.33,14.0
200,3,True,True,True,Farmanieh,35000000000.0,1166666.67,14.0
200,3,True,True,True,Aqdasieh,34800000000.0,1160000.0,
450,3,True,False,False,Damavand,3850000000.0,128333.33,61.55
37,1,False,True,False,Andisheh,355000000.0,11833.33,32.57
140,3,True,True,True,Gheitarieh,8900000000.0,296666.67,
150,3,True,True,True,Sadeghieh,5400000000.0,180000.0,5.32
465,2,True,False,False,Damavand,3300000000.0,110000.0,61.55
160,3,True,True,True,Gheitarieh,9800000000.0,326666.67,
403,5,True,False,False,Andisheh,13000000000.0,433333.33,32.57
165,2,True,True,True,Pakdasht,1200000000.0,40000.0,35.41
405,5,True,True,False,Andisheh,11000000000.0,366666.67,32.57
400,5,True,True,False,Andisheh,11000000000.0,366666.67,32.57
87,2,True,True,True,Pardis,550000000.0,18333.33,39.02
88,2,True,True,True,West Ferdows Boulevard,3100000000.0,103333.33,
145,3,True,True,True,Heravi,9000000000.0,300000.0,12.21
86,2,True,True,True,Air force,2924000000.0,97466.67,8.97
350,3,True,True,False,Pasdaran,1000000000.0,33333.33,11.73
200,3,True,True,True,Kook,12000000000.0,400000.0,11.58
115,3,True,True,True,Velenjak,12650000000.0,421666.67,13.08
90,2,True,True,True,Gheitarieh,7000000000.0,233333.33,
107,3,True,True,True,Gheitarieh,6420000000.0,214000.0,
84,2,True,True,True,Pirouzi,2688000000.0,89600.0,6.17
112,2,True,True,True,Pardis,480000000.0,16000.0,39.02
114,2,True,True,True,Persian Gulf Martyrs Lake,3690000000.0,123000.0,17.0
120,3,True,True,True,Pardis,650000000.0,21666.67,39.02
113,2,True,True,True,Persian Gulf Martyrs Lake,3800000000.0,126666.67,17.0
84,2,True,True,True,West Pars,3100000000.0,103333.33,
45,1,False,True,False,Shahran,1580000000.0,52666.67,12.96
53,1,True,True,False,East Ferdows Boulevard,1920000000.0,64000.0,
155,2,True,True,True,Pardis,1900000000.0,63333.33,39.02
56,1,True,True,True,Shahran,2450000000.0,81666.67,12.96
67,2,True,True,True,East Ferdows Boulevard,2380000000.0,79333.33,
79,2,True,True,True,East Ferdows Boulevard,2600000000.0,86666.67,
65,1,True,True,True,Gheitarieh,4225000000.0,140833.33,
113,2,True,True,True,Rudhen,1550000000.0,51666.67,
54,1,True,True,False,Aqdasieh,3500000000.0,116666.67,
170,3,False,False,False,Velenjak,15700000000.0,523333.33,13.08
42,1,False,True,True,Jeyhoon,1050000000.0,35000.0,243.31
160,3,False,True,False,Pakdasht,910000000.0,30333.33,35.41
56,1,True,True,True,Punak,2850000000.0,95000.0,9.76
75,2,True,True,True,Rudhen,1000000000.0,33333.33,
80,2,True,True,False,Rudhen,750000000.0,25000.0,
41,1,False,True,True,Farmanieh,2530000000.0,84333.33,14.0
117,2,False,True,True,Rudhen,1580000000.0,52666.67,
88,2,True,True,True,Abazar,5600000000.0,186666.67,7.04
114,2,True,True,True,Abazar,6700000000.0,223333.33,7.04
75,2,True,True,True,Shahrake Qods,735000000.0,24500.0,
160,3,True,True,True,Andisheh,3000000000.0,100000.0,32.57
87,2,True,True,True,Abazar,5600000000.0,186666.67,7.04
104,2,True,True,True,Abazar,3400000000.0,113333.33,7.04
90,2,False,True,False,Shahrake Qods,665000000.0,22166.67,
120,2,True,True,False,Andisheh,1800000000.0,60000.0,32.57
88,2,False,True,True,Shahrake Qods,760000000.0,25333.33,
76,2,True,True,True,Abazar,3000000000.0,100000.0,7.04
85,2,True,True,True,Southern Janatabad,3600000000.0,120000.0,
71,2,False,True,False,Northern Janatabad,2600000000.0,86666.67,9.72
200,3,True,True,True,Heravi,14950000000.0,498333.33,12.21
104,2,True,False,True,Air force,4200000000.0,140000.0,8.97
165,3,True,True,True,Aqdasieh,20000000000.0,666666.67,
82,2,True,True,True,Abazar,3800000000.0,126666.67,7.04
115,2,True,True,True,Gheitarieh,8300000000.0,276666.67,
350,5,True,True,True,Gheitarieh,35000000000.0,1166666.67,
106,2,True,True,True,Abazar,4500000000.0,150000.0,7.04
40,1,False,True,True,Karoon,880000000.0,29333.33,3.62
130,2,True,True,True,Gheitarieh,12000000000.0,400000.0,
46,1,True,True,False,Jeyhoon,750000000.0,25000.0,243.31
121,2,True,True,True,Dehkade Olampic,4840000000.0,161333.33,
80,2,True,True,True,Jeyhoon,1500000000.0,50000.0,243.31
154,3,True,True,True,Ostad Moein,4000000000.0,133333.33,4.29
60,1,False,True,False,Jeyhoon,1020000000.0,34000.0,243.31
68,2,True,True,True,West Ferdows Boulevard,2300000000.0,76666.67,
89,2,True,False,True,Andisheh,1100000000.0,36666.67,32.57
70,2,True,True,True,Jeyhoon,1600000000.0,53333.33,243.31
45,1,True,True,True,Qasr-od-Dasht,1300000000.0,43333.33,
113,2,True,True,True,Amirabad,5080000000.0,169333.33,
85,2,True,True,True,Dorous,4200000000.0,140000.0,
42,1,True,False,True,Vahidieh,975000000.0,32500.0,34.11
108,2,True,True,True,Shahran,4300000000.0,143333.33,12.96
82,2,True,True,True,Punak,2900000000.0,96666.67,9.76
76,2,True,False,True,Punak,4250000000.0,141666.67,9.76
68,2,True,True,True,West Ferdows Boulevard,2200000000.0,73333.33,
